sample	corpusName	file	start	end	boundary	orthToken	lemma	wlsp	pSampleID	pStart	permalink
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1018990	1019010	I	いふ	言う	2.3100	30-宇治1220_09004	3570	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,3570
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1019580	1019620	I	のたまは	宣う	2.3100	30-宇治1220_09004	4160	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,4160
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1020750	1020770	I	いは	言う	2.3100	30-宇治1220_09004	5330	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,5330
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1021250	1021270	I	いひ	言う	2.3100	30-宇治1220_09004	5830	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,5830
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1021370	1021410	I	のたまふ	宣う	2.3100	30-宇治1220_09004	5950	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,5950
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1021470	1021490	I	申し	申す	2.3100	30-宇治1220_09004	6050	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,6050
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1021860	1021900	I	のたまふ	宣う	2.3100	30-宇治1220_09004	6440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,6440
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1021990	1022010	I	いひ	言う	2.3100	30-宇治1220_09004	6570	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,6570
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1022530	1022550	I	いひ	言う	2.3100	30-宇治1220_09004	7110	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,7110
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1025080	1025100	I	いひ	言う	2.3100	30-宇治1220_09004	9660	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,9660
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1025860	1025880	I	いふ	言う	2.3100	30-宇治1220_09004	10440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,10440
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1027520	1027540	I	いへ	言う	2.3100	30-宇治1220_09004	12100	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,12100
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1028630	1028650	I	いひ	言う	2.3100	30-宇治1220_09004	13210	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,13210
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1030150	1030170	I	いへ	言う	2.3100	30-宇治1220_09004	14730	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,14730
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1030660	1030680	I	いへ	言う	2.3100	30-宇治1220_09004	15240	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,15240
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1031380	1031400	I	いふ	言う	2.3100	30-宇治1220_09004	15960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,15960
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1032230	1032250	I	いふ	言う	2.3100	30-宇治1220_09004	16810	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,16810
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1032490	1032510	I	いひ	言う	2.3100	30-宇治1220_09004	17070	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,17070
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1033520	1033540	I	いふ	言う	2.3100	30-宇治1220_09004	18100	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,18100
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S004_四　くうすけが仏供…　109	1035590	1035610	I	いひ	言う	2.3100	30-宇治1220_09004	20170	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09004,20170
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1038060	1038080	I	いは	言う	2.3100	30-宇治1220_09005	1300	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,1300
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1039150	1039170	I	いへ	言う	2.3100	30-宇治1220_09005	2390	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,2390
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1040140	1040160	I	いへ	言う	2.3100	30-宇治1220_09005	3380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,3380
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1040310	1040330	I	いひ	言う	2.3100	30-宇治1220_09005	3550	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,3550
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1040480	1040500	I	いひ	言う	2.3100	30-宇治1220_09005	3720	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,3720
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1041070	1041090	I	いふ	言う	2.3100	30-宇治1220_09005	4310	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,4310
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1042790	1042810	I	いふ	言う	2.3100	30-宇治1220_09005	6030	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,6030
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1043560	1043580	I	いへ	言う	2.3100	30-宇治1220_09005	6800	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,6800
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1044590	1044610	I	いへ	言う	2.3100	30-宇治1220_09005	7830	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,7830
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1044990	1045010	I	いへ	言う	2.3100	30-宇治1220_09005	8230	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,8230
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1045170	1045190	I	いふ	言う	2.3100	30-宇治1220_09005	8410	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,8410
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1045860	1045880	I	いふ	言う	2.3100	30-宇治1220_09005	9100	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,9100
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1046100	1046120	I	いへ	言う	2.3100	30-宇治1220_09005	9340	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,9340
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1046290	1046310	I	いふ	言う	2.3100	30-宇治1220_09005	9530	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,9530
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1046990	1047010	I	いへ	言う	2.3100	30-宇治1220_09005	10230	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,10230
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1047170	1047190	I	いへ	言う	2.3100	30-宇治1220_09005	10410	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,10410
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1048140	1048160	I	いふ	言う	2.3100	30-宇治1220_09005	11380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,11380
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1048420	1048440	I	いふ	言う	2.3100	30-宇治1220_09005	11660	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,11660
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1048720	1048740	I	いふ	言う	2.3100	30-宇治1220_09005	11960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,11960
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1049230	1049250	I	いふ	言う	2.3100	30-宇治1220_09005	12470	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,12470
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1049410	1049430	I	いへ	言う	2.3100	30-宇治1220_09005	12650	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,12650
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1049720	1049740	I	いへ	言う	2.3100	30-宇治1220_09005	12960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,12960
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1049880	1049900	I	いへ	言う	2.3100	30-宇治1220_09005	13120	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,13120
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1050090	1050110	I	いふ	言う	2.3100	30-宇治1220_09005	13330	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,13330
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S005_五　恒正が郎等、仏…　110	1050940	1050960	I	いへ	言う	2.3100	30-宇治1220_09005	14180	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09005,14180
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S006_六　歌詠みて罪を許…　111	1052680	1052700	I	いひ	言う	2.3100	30-宇治1220_09006	540	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09006,540
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S006_六　歌詠みて罪を許…　111	1053620	1053640	I	申し	申す	2.3100	30-宇治1220_09006	1480	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09006,1480
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S006_六　歌詠みて罪を許…　111	1055620	1055640	I	いへ	言う	2.3100	30-宇治1220_09006	3480	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09006,3480
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S006_六　歌詠みて罪を許…　111	1055880	1055900	I	申し	申す	2.3100	30-宇治1220_09006	3740	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09006,3740
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S006_六　歌詠みて罪を許…　111	1056020	1056040	I	いは	言う	2.3100	30-宇治1220_09006	3880	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09006,3880
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S006_六　歌詠みて罪を許…　111	1056210	1056230	I	出す	出だす	23100	30-宇治1220_09006	4070	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09006,4070
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S006_六　歌詠みて罪を許…　111	1056520	1056540	I	いひ	言う	2.3100	30-宇治1220_09006	4380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09006,4380
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S007_七　大安寺別当の女…　112	1061210	1061230	I	いひ	言う	2.3100	30-宇治1220_09007	4320	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09007,4320
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S007_七　大安寺別当の女…　112	1062740	1062760	I	いひ	言う	2.3100	30-宇治1220_09007	5850	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09007,5850
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1064290	1064310	I	いふ	言う	2.3100	30-宇治1220_09008	1220	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,1220
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1064400	1064440	I	のたまふ	宣う	2.3100	30-宇治1220_09008	1330	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,1330
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1064460	1064480	I	いひ	言う	2.3100	30-宇治1220_09008	1390	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,1390
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1066980	1067000	I	いふ	言う	2.3100	30-宇治1220_09008	3910	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,3910
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1067140	1067160	I	いふ	言う	2.3100	30-宇治1220_09008	4070	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,4070
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1067460	1067480	I	いへ	言う	2.3100	30-宇治1220_09008	4390	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,4390
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1067660	1067680	I	いふ	言う	2.3100	30-宇治1220_09008	4590	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,4590
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1067710	1067730	I	いふ	言う	2.3100	30-宇治1220_09008	4640	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,4640
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1068140	1068160	I	いふ	言う	2.3100	30-宇治1220_09008	5070	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,5070
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1068450	1068470	I	いへ	言う	2.3100	30-宇治1220_09008	5380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,5380
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1068880	1068900	I	いふ	言う	2.3100	30-宇治1220_09008	5810	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,5810
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1069040	1069060	I	いふ	言う	2.3100	30-宇治1220_09008	5970	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,5970
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1069390	1069430	I	のたまへ	宣う	2.3100	30-宇治1220_09008	6320	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,6320
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1069450	1069470	I	いへ	言う	2.3100	30-宇治1220_09008	6380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,6380
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1069550	1069570	I	いふ	言う	2.3100	30-宇治1220_09008	6480	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,6480
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1069710	1069730	I	いふ	言う	2.3100	30-宇治1220_09008	6640	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,6640
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1069900	1069920	I	いひ	言う	2.3100	30-宇治1220_09008	6830	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,6830
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1070690	1070710	I	申す	申す	2.3100	30-宇治1220_09008	7620	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,7620
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1071520	1071550	I	かこち	託つ	2.3100	30-宇治1220_09008	8450	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,8450
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S010_宇治拾遺物語　巻第九_S008_八　博打の子、聟入…　113	1071910	1071930	I	いひ	言う	2.3100	30-宇治1220_09008	8840	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_09008,8840
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1073260	1073280	I	申し	申す	2.3100	30-宇治1220_10001	710	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,710
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1074470	1074490	I	申す	申す	2.3100	30-宇治1220_10001	1920	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,1920
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1075140	1075160	I	奏し	奏する	23100	30-宇治1220_10001	2590	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,2590
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1075580	1075610	I	仰せよ	仰せる	23100	30-宇治1220_10001	3030	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,3030
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1076390	1076410	I	申し	申す	2.3100	30-宇治1220_10001	3840	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,3840
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1077030	1077050	I	仰せ	仰せる	23100	30-宇治1220_10001	4480	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,4480
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1077710	1077730	I	いひ	言う	2.3100	30-宇治1220_10001	5160	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,5160
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1078650	1078690	I	ささめく	ささめく	23100	30-宇治1220_10001	6100	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,6100
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1081760	1081780	I	いひ	言う	2.3100	30-宇治1220_10001	9210	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,9210
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1082120	1082140	I	言ひ	言う	2.3100	30-宇治1220_10001	9570	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,9570
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S011_宇治拾遺物語　巻第十_S001_一　伴大納言、応天…　114	1084940	1084960	I	いへ	言う	2.3100	30-宇治1220_10001	12390	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_10001,12390
