jou	uji	pSampleID	pStart	permalink
蜻蛉	TRUE	20-源氏1010_00052	264330	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,264330
蜻蛉	TRUE	20-源氏1010_00052	264430	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,264430
蜻蛉	TRUE	20-源氏1010_00052	264800	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,264800
蜻蛉	TRUE	20-源氏1010_00052	265450	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,265450
蜻蛉	TRUE	20-源氏1010_00052	266440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,266440
蜻蛉	TRUE	20-源氏1010_00052	266860	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,266860
蜻蛉	TRUE	20-源氏1010_00052	267600	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,267600
蜻蛉	TRUE	20-源氏1010_00052	269010	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,269010
蜻蛉	TRUE	20-源氏1010_00052	269760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,269760
蜻蛉	TRUE	20-源氏1010_00052	270560	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,270560
蜻蛉	TRUE	20-源氏1010_00052	272320	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,272320
蜻蛉	TRUE	20-源氏1010_00052	272840	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,272840
蜻蛉	TRUE	20-源氏1010_00052	273160	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00052,273160
手習	TRUE	20-源氏1010_00053	10	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,10
手習	TRUE	20-源氏1010_00053	320	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,320
手習	TRUE	20-源氏1010_00053	520	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,520
手習	TRUE	20-源氏1010_00053	690	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,690
手習	TRUE	20-源氏1010_00053	1060	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,1060
手習	TRUE	20-源氏1010_00053	2380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,2380
手習	TRUE	20-源氏1010_00053	2950	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,2950
手習	TRUE	20-源氏1010_00053	5720	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,5720
手習	TRUE	20-源氏1010_00053	5820	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,5820
手習	TRUE	20-源氏1010_00053	6010	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,6010
手習	TRUE	20-源氏1010_00053	6280	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,6280
手習	TRUE	20-源氏1010_00053	6580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,6580
手習	TRUE	20-源氏1010_00053	6990	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,6990
手習	TRUE	20-源氏1010_00053	7110	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,7110
手習	TRUE	20-源氏1010_00053	7530	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,7530
手習	TRUE	20-源氏1010_00053	8190	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,8190
手習	TRUE	20-源氏1010_00053	8620	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,8620
手習	TRUE	20-源氏1010_00053	8990	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,8990
手習	TRUE	20-源氏1010_00053	9080	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,9080
手習	TRUE	20-源氏1010_00053	9110	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,9110
手習	TRUE	20-源氏1010_00053	9340	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,9340
手習	TRUE	20-源氏1010_00053	9460	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,9460
手習	TRUE	20-源氏1010_00053	9860	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,9860
手習	TRUE	20-源氏1010_00053	10770	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,10770
手習	TRUE	20-源氏1010_00053	10930	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,10930
手習	TRUE	20-源氏1010_00053	11500	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,11500
手習	TRUE	20-源氏1010_00053	11900	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,11900
手習	TRUE	20-源氏1010_00053	12970	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,12970
手習	TRUE	20-源氏1010_00053	13120	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,13120
手習	TRUE	20-源氏1010_00053	13760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,13760
手習	TRUE	20-源氏1010_00053	13930	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,13930
手習	TRUE	20-源氏1010_00053	13990	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,13990
手習	TRUE	20-源氏1010_00053	14180	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,14180
手習	TRUE	20-源氏1010_00053	14440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,14440
手習	TRUE	20-源氏1010_00053	14660	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,14660
手習	TRUE	20-源氏1010_00053	15110	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,15110
手習	TRUE	20-源氏1010_00053	15250	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,15250
手習	TRUE	20-源氏1010_00053	15580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,15580
手習	TRUE	20-源氏1010_00053	15710	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,15710
手習	TRUE	20-源氏1010_00053	15910	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,15910
手習	TRUE	20-源氏1010_00053	16080	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,16080
手習	TRUE	20-源氏1010_00053	16350	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,16350
手習	TRUE	20-源氏1010_00053	16580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,16580
手習	TRUE	20-源氏1010_00053	17360	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,17360
手習	TRUE	20-源氏1010_00053	17730	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,17730
手習	TRUE	20-源氏1010_00053	17960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,17960
手習	TRUE	20-源氏1010_00053	18580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,18580
手習	TRUE	20-源氏1010_00053	18880	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,18880
手習	TRUE	20-源氏1010_00053	19270	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,19270
手習	TRUE	20-源氏1010_00053	19430	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,19430
手習	TRUE	20-源氏1010_00053	20430	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,20430
手習	TRUE	20-源氏1010_00053	20880	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,20880
手習	TRUE	20-源氏1010_00053	21080	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,21080
手習	TRUE	20-源氏1010_00053	21230	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,21230
手習	TRUE	20-源氏1010_00053	21390	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,21390
手習	TRUE	20-源氏1010_00053	21640	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,21640
手習	TRUE	20-源氏1010_00053	22140	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,22140
手習	TRUE	20-源氏1010_00053	22510	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,22510
手習	TRUE	20-源氏1010_00053	23170	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,23170
手習	TRUE	20-源氏1010_00053	23450	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,23450
手習	TRUE	20-源氏1010_00053	24020	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,24020
手習	TRUE	20-源氏1010_00053	24570	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,24570
手習	TRUE	20-源氏1010_00053	25140	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,25140
手習	TRUE	20-源氏1010_00053	25640	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,25640
手習	TRUE	20-源氏1010_00053	25950	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,25950
手習	TRUE	20-源氏1010_00053	26280	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,26280
手習	TRUE	20-源氏1010_00053	26510	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,26510
手習	TRUE	20-源氏1010_00053	26940	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,26940
手習	TRUE	20-源氏1010_00053	27060	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,27060
手習	TRUE	20-源氏1010_00053	27370	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,27370
手習	TRUE	20-源氏1010_00053	27590	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,27590
手習	TRUE	20-源氏1010_00053	27680	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,27680
手習	TRUE	20-源氏1010_00053	27860	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,27860
手習	TRUE	20-源氏1010_00053	28020	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,28020
手習	TRUE	20-源氏1010_00053	28400	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,28400
手習	TRUE	20-源氏1010_00053	28950	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,28950
手習	TRUE	20-源氏1010_00053	29440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,29440
手習	TRUE	20-源氏1010_00053	29740	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,29740
手習	TRUE	20-源氏1010_00053	30110	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,30110
手習	TRUE	20-源氏1010_00053	30460	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,30460
手習	TRUE	20-源氏1010_00053	31120	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,31120
手習	TRUE	20-源氏1010_00053	31310	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,31310
手習	TRUE	20-源氏1010_00053	31380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,31380
手習	TRUE	20-源氏1010_00053	31740	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,31740
手習	TRUE	20-源氏1010_00053	31910	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,31910
手習	TRUE	20-源氏1010_00053	32880	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,32880
手習	TRUE	20-源氏1010_00053	33090	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,33090
手習	TRUE	20-源氏1010_00053	33250	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,33250
手習	TRUE	20-源氏1010_00053	33310	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,33310
手習	TRUE	20-源氏1010_00053	33380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,33380
手習	TRUE	20-源氏1010_00053	34070	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,34070
手習	TRUE	20-源氏1010_00053	34530	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,34530
手習	TRUE	20-源氏1010_00053	34880	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,34880
手習	TRUE	20-源氏1010_00053	35220	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,35220
手習	TRUE	20-源氏1010_00053	35470	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,35470
手習	TRUE	20-源氏1010_00053	35680	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,35680
手習	TRUE	20-源氏1010_00053	36170	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,36170
手習	TRUE	20-源氏1010_00053	36490	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,36490
手習	TRUE	20-源氏1010_00053	36760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,36760
手習	TRUE	20-源氏1010_00053	36900	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,36900
手習	TRUE	20-源氏1010_00053	37240	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,37240
手習	TRUE	20-源氏1010_00053	38000	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,38000
手習	TRUE	20-源氏1010_00053	38390	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,38390
手習	TRUE	20-源氏1010_00053	39530	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,39530
手習	TRUE	20-源氏1010_00053	39910	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,39910
手習	TRUE	20-源氏1010_00053	40430	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,40430
手習	TRUE	20-源氏1010_00053	40800	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,40800
手習	TRUE	20-源氏1010_00053	41080	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,41080
手習	TRUE	20-源氏1010_00053	41280	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,41280
手習	TRUE	20-源氏1010_00053	41760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,41760
手習	TRUE	20-源氏1010_00053	42050	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,42050
手習	TRUE	20-源氏1010_00053	42200	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,42200
手習	TRUE	20-源氏1010_00053	42530	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,42530
手習	TRUE	20-源氏1010_00053	42680	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,42680
手習	TRUE	20-源氏1010_00053	42840	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,42840
手習	TRUE	20-源氏1010_00053	43000	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,43000
手習	TRUE	20-源氏1010_00053	43800	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,43800
手習	TRUE	20-源氏1010_00053	44180	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,44180
手習	TRUE	20-源氏1010_00053	44470	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,44470
手習	TRUE	20-源氏1010_00053	44900	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,44900
手習	TRUE	20-源氏1010_00053	45620	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,45620
手習	TRUE	20-源氏1010_00053	46070	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,46070
手習	TRUE	20-源氏1010_00053	46420	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,46420
手習	TRUE	20-源氏1010_00053	47260	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,47260
手習	TRUE	20-源氏1010_00053	48540	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,48540
手習	TRUE	20-源氏1010_00053	48950	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,48950
手習	TRUE	20-源氏1010_00053	49190	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,49190
手習	TRUE	20-源氏1010_00053	49460	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,49460
手習	TRUE	20-源氏1010_00053	49540	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,49540
手習	TRUE	20-源氏1010_00053	49630	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,49630
手習	TRUE	20-源氏1010_00053	50080	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,50080
手習	TRUE	20-源氏1010_00053	50360	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,50360
手習	TRUE	20-源氏1010_00053	50720	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,50720
手習	TRUE	20-源氏1010_00053	50990	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,50990
手習	TRUE	20-源氏1010_00053	51340	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,51340
手習	TRUE	20-源氏1010_00053	51630	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,51630
手習	TRUE	20-源氏1010_00053	51840	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,51840
手習	TRUE	20-源氏1010_00053	53170	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,53170
手習	TRUE	20-源氏1010_00053	53540	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,53540
手習	TRUE	20-源氏1010_00053	53790	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,53790
手習	TRUE	20-源氏1010_00053	54010	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,54010
手習	TRUE	20-源氏1010_00053	54310	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,54310
手習	TRUE	20-源氏1010_00053	54450	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,54450
手習	TRUE	20-源氏1010_00053	54890	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,54890
手習	TRUE	20-源氏1010_00053	55220	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,55220
手習	TRUE	20-源氏1010_00053	56130	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,56130
手習	TRUE	20-源氏1010_00053	56290	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,56290
手習	TRUE	20-源氏1010_00053	56790	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,56790
手習	TRUE	20-源氏1010_00053	57740	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,57740
手習	TRUE	20-源氏1010_00053	58810	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,58810
手習	TRUE	20-源氏1010_00053	59410	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,59410
手習	TRUE	20-源氏1010_00053	60740	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,60740
手習	TRUE	20-源氏1010_00053	61120	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,61120
手習	TRUE	20-源氏1010_00053	61260	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,61260
手習	TRUE	20-源氏1010_00053	61660	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,61660
手習	TRUE	20-源氏1010_00053	62520	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=20-%E6%BA%90%E6%B0%8F1010_00053,62520
